cust_id,age,Gender,Usage Frequency,Support Calls,type_plan,arrival_year,arrival_month,arrival_date,market_segment_type,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,Total Spend,no_of_special_requests,booking_status
INN03920,29,Male,7,8,Premium,2024,10,9,Online,0,0,925,0,Canceled
INN13634,61,Male,9,2,Standard,2024,4,10,Online,0,0,763,1,Not_Canceled
INN16438,53,Male,6,1,Premium,2023,11,13,Offline,0,0,920,0,Not_Canceled
INN10514,62,Male,19,10,Basic,2024,4,3,Online,0,0,338,1,Not_Canceled
INN33943,49,Female,22,0,Basic,2023,9,23,Offline,0,0,487,0,Canceled
INN23688,59,Female,26,1,Standard,2024,2,9,Online,0,0,510,1,Not_Canceled
INN09571,26,Male,10,10,Premium,2024,6,15,Offline,0,0,904,0,Canceled
INN00380,39,Female,16,6,Standard,2024,5,21,Offline,0,0,896,0,Not_Canceled
INN00290,52,Female,21,2,Premium,2024,10,28,Online,0,0,379,0,Canceled
INN26130,37,Female,2,7,Premium,2024,6,30,Online,0,0,391,1,Not_Canceled
INN21419,48,Female,22,10,Basic,2024,6,24,Offline,0,0,214,0,Not_Canceled
INN28763,39,Male,11,1,Basic,2023,10,21,Corporate,0,0,496,0,Not_Canceled
INN00220,44,Male,27,7,Premium,2023,8,22,Online,0,0,936,0,Not_Canceled
INN04168,30,Female,7,9,Standard,2024,8,29,Offline,0,0,648,0,Not_Canceled
INN26919,46,Female,26,8,Basic,2024,12,28,Offline,0,0,716,0,Not_Canceled
INN26000,29,Male,26,2,Basic,2024,3,26,Offline,0,0,319,0,Canceled
INN08671,26,Male,4,4,Basic,2024,10,27,Online,0,0,982,0,Canceled
INN25117,32,Male,1,1,Basic,2024,10,2,Online,0,0,860,0,Not_Canceled
INN06636,20,Male,6,8,Basic,2024,12,7,Online,0,0,111,0,Not_Canceled
INN03484,41,Male,28,1,Premium,2024,8,4,Online,0,0,521,1,Canceled
INN28322,22,Male,27,8,Basic,2024,6,8,Offline,0,0,433,0,Not_Canceled
INN19595,28,Male,1,9,Basic,2024,8,16,Online,0,0,629,1,Canceled
INN32913,32,Female,4,4,Premium,2024,5,22,Online,0,0,936,1,Not_Canceled
INN29222,31,Male,13,8,Standard,2024,3,20,Offline,0,0,222,0,Canceled
INN31173,65,Male,2,3,Premium,2024,7,20,Online,0,0,190,2,Not_Canceled
INN07489,45,Male,4,9,Basic,2024,9,22,Online,0,0,763,1,Not_Canceled
INN20223,65,Female,28,2,Premium,2024,4,13,Online,0,0,403,1,Canceled
INN21734,28,Male,26,10,Basic,2023,12,27,Online,0,0,902,0,Not_Canceled
INN20088,32,Male,3,4,Basic,2024,7,16,Online,0,0,643,2,Not_Canceled
INN30370,48,Female,19,10,Standard,2023,9,2,Offline,0,0,598,1,Not_Canceled
INN26859,57,Female,20,10,Standard,2024,9,16,Online,0,0,649,2,Not_Canceled
INN01541,28,Female,20,6,Basic,2024,7,7,Online,0,0,959,1,Canceled
INN32857,25,Female,17,10,Premium,2024,2,15,Online,0,0,720,0,Not_Canceled
INN04126,56,Female,14,3,Basic,2024,5,9,Online,0,0,346,1,Not_Canceled
INN21418,38,Female,10,1,Premium,2024,6,21,Online,0,0,840,0,Canceled
INN20925,28,Male,10,3,Basic,2024,5,29,Offline,0,0,787,0,Canceled
INN22660,32,Female,17,2,Premium,2024,4,16,Online,0,0,263,0,Canceled
INN04977,54,Male,9,2,Standard,2024,10,13,Offline,0,0,686,0,Not_Canceled
INN16540,41,Male,9,6,Standard,2024,10,4,Online,0,0,782,0,Canceled
INN18971,38,Male,30,3,Premium,2024,3,20,Corporate,2,27,185,1,Not_Canceled
INN12991,35,Female,13,9,Premium,2024,10,10,Offline,0,0,405,1,Canceled
INN02464,50,Male,26,9,Standard,2024,9,4,Offline,0,0,940,1,Not_Canceled
INN18990,43,Male,28,4,Premium,2024,8,12,Offline,0,0,856,0,Not_Canceled
INN24740,27,Male,15,3,Standard,2023,11,24,Offline,0,0,230,0,Not_Canceled
INN19861,58,Female,26,10,Basic,2024,7,10,Online,0,0,983,2,Not_Canceled
INN11718,41,Female,5,3,Premium,2024,11,3,Offline,0,0,793,0,Canceled
INN22247,28,Female,26,8,Premium,2024,6,4,Online,0,0,217,0,Canceled
INN23881,53,Male,4,0,Premium,2024,4,30,Online,0,0,844,1,Not_Canceled
INN19668,31,Male,15,2,Basic,2023,10,10,Offline,0,0,118,0,Canceled
INN05546,59,Female,20,8,Standard,2023,9,30,Offline,0,0,722,0,Not_Canceled
INN18373,22,Male,11,9,Standard,2024,2,8,Online,0,0,591,1,Not_Canceled
INN10815,26,Male,28,2,Standard,2024,9,9,Online,0,0,494,2,Not_Canceled
INN30461,18,Male,29,0,Premium,2024,1,1,Offline,0,0,758,0,Not_Canceled
INN02472,24,Female,30,6,Basic,2023,8,6,Offline,0,0,816,1,Not_Canceled
INN27445,41,Male,2,0,Premium,2024,12,26,Online,0,0,201,0,Not_Canceled
INN30537,62,Male,16,10,Basic,2024,6,26,Online,0,0,823,1,Not_Canceled
INN26165,26,Male,27,3,Basic,2024,5,2,Online,0,0,643,0,Not_Canceled
INN25692,22,Female,8,1,Premium,2024,1,5,Online,0,0,842,1,Not_Canceled
INN34339,53,Male,14,0,Standard,2024,10,14,Offline,0,0,280,0,Not_Canceled
INN03545,18,Female,19,1,Basic,2023,10,16,Online,0,0,116,0,Canceled
INN34684,61,Male,11,0,Premium,2024,7,2,Online,0,0,663,0,Canceled
INN03348,55,Male,1,9,Standard,2023,10,2,Offline,0,0,216,0,Not_Canceled
INN16553,20,Male,17,9,Standard,2024,6,6,Offline,0,0,348,1,Canceled
INN01715,60,Male,4,9,Basic,2024,6,14,Online,0,0,863,1,Not_Canceled
INN10262,22,Male,28,7,Premium,2024,9,5,Online,0,0,629,1,Canceled
INN35243,57,Female,3,6,Standard,2024,5,9,Offline,0,0,707,0,Not_Canceled
INN07457,34,Male,15,0,Premium,2024,2,13,Online,0,0,846,0,Canceled
INN30242,54,Male,13,5,Standard,2024,7,8,Online,0,0,862,4,Not_Canceled
INN34105,38,Female,19,5,Premium,2023,10,1,Online,0,0,421,3,Not_Canceled
INN10306,25,Female,11,6,Premium,2024,10,23,Offline,0,0,188,1,Canceled
INN35803,57,Male,11,3,Standard,2023,11,8,Online,0,0,736,1,Not_Canceled
INN16085,22,Female,3,5,Standard,2024,8,17,Online,0,0,969,2,Not_Canceled
INN12083,56,Female,13,9,Premium,2024,3,24,Online,0,0,534,0,Canceled
INN02584,56,Male,11,1,Basic,2024,5,13,Online,0,0,611,0,Canceled
INN21026,27,Female,29,2,Standard,2024,10,12,Offline,0,0,174,0,Canceled
INN09234,25,Male,14,4,Standard,2024,10,30,Offline,0,0,735,0,Canceled
INN01730,56,Female,5,4,Premium,2024,6,14,Offline,0,0,523,0,Not_Canceled
INN06917,18,Male,24,4,Basic,2024,4,18,Online,0,0,344,0,Canceled
INN22571,51,Female,10,4,Premium,2024,4,18,Online,0,0,839,0,Not_Canceled
INN03972,34,Male,22,10,Premium,2024,10,30,Online,0,0,971,0,Canceled
INN20987,55,Male,18,6,Standard,2024,10,27,Online,0,0,144,1,Canceled
INN02560,52,Male,25,6,Standard,2024,7,1,Offline,0,0,853,1,Not_Canceled
INN06181,53,Female,13,2,Standard,2023,8,5,Corporate,0,0,781,0,Not_Canceled
INN25267,24,Male,3,4,Premium,2024,8,20,Online,0,0,378,2,Not_Canceled
INN20477,54,Male,7,9,Standard,2024,6,7,Corporate,0,1,102,1,Not_Canceled
INN35896,42,Female,29,7,Premium,2024,4,26,Online,0,0,145,1,Not_Canceled
INN19012,53,Female,12,4,Standard,2024,4,1,Online,0,0,660,2,Not_Canceled
INN02685,40,Male,18,7,Premium,2024,1,14,Offline,0,0,533,1,Not_Canceled
INN30302,55,Male,18,9,Basic,2023,7,25,Offline,0,0,326,0,Canceled
INN33774,28,Female,10,2,Standard,2023,7,1,Offline,0,0,203,0,Canceled
INN32256,48,Male,18,2,Basic,2024,9,16,Offline,0,0,221,0,Canceled
INN04936,29,Female,1,6,Premium,2024,6,26,Online,0,0,922,1,Not_Canceled
INN34960,19,Male,20,5,Standard,2024,8,9,Online,0,0,665,0,Not_Canceled
INN27012,35,Female,4,4,Standard,2024,9,19,Corporate,0,0,478,0,Not_Canceled
INN23657,44,Female,24,6,Premium,2024,9,19,Offline,0,0,727,0,Canceled
INN10040,61,Female,7,5,Standard,2024,7,13,Offline,0,0,539,1,Not_Canceled
INN19453,36,Male,10,9,Premium,2024,8,17,Online,0,0,690,2,Canceled
INN33587,36,Female,20,4,Standard,2024,6,16,Offline,0,0,691,1,Not_Canceled
INN31743,24,Male,12,10,Basic,2024,9,25,Online,0,0,273,1,Not_Canceled
INN32315,58,Male,20,2,Premium,2023,11,27,Online,0,0,205,1,Canceled
INN09510,24,Male,7,2,Standard,2024,12,30,Online,0,0,415,0,Not_Canceled
INN33760,29,Male,12,7,Premium,2023,9,30,Offline,0,0,828,0,Not_Canceled
INN20469,63,Male,28,7,Standard,2024,10,20,Online,0,0,801,2,Canceled
INN18544,65,Female,18,6,Premium,2024,12,27,Online,0,0,677,1,Not_Canceled
INN13532,49,Female,24,9,Basic,2024,5,12,Offline,0,0,483,1,Not_Canceled
INN17120,49,Male,11,8,Premium,2024,6,19,Offline,0,0,673,0,Canceled
INN22046,58,Female,7,4,Premium,2024,3,29,Online,0,0,179,0,Canceled
INN21188,47,Female,23,0,Basic,2024,9,15,Offline,0,0,334,0,Canceled
INN14771,64,Male,18,7,Basic,2024,1,23,Offline,0,0,467,0,Not_Canceled
INN03335,53,Female,17,7,Premium,2023,8,7,Online,0,0,323,2,Not_Canceled
INN20753,60,Male,18,1,Basic,2024,4,12,Online,0,0,963,0,Canceled
INN22934,48,Male,15,3,Basic,2024,6,2,Online,0,0,167,0,Not_Canceled
INN32367,64,Female,8,6,Standard,2024,10,9,Offline,0,0,498,0,Not_Canceled
INN07279,26,Female,21,8,Premium,2023,9,30,Offline,0,0,994,0,Not_Canceled
INN02172,57,Male,5,0,Premium,2024,11,23,Online,0,0,240,1,Canceled
INN06565,54,Male,20,10,Premium,2024,8,12,Offline,0,0,495,0,Not_Canceled
INN32533,58,Female,27,7,Standard,2024,11,4,Online,0,0,878,1,Canceled
INN22918,58,Male,29,8,Basic,2024,7,10,Online,0,0,858,0,Canceled
INN13815,43,Female,3,1,Premium,2024,7,15,Online,0,0,453,0,Canceled
INN32689,23,Female,26,5,Premium,2024,12,24,Online,0,0,484,1,Not_Canceled
INN27818,40,Female,3,0,Premium,2024,10,27,Online,0,0,607,2,Canceled
INN11548,37,Female,25,4,Premium,2024,4,30,Online,0,0,829,1,Canceled
INN32601,46,Male,22,6,Standard,2024,12,23,Online,0,0,598,1,Canceled
INN07423,59,Female,18,10,Premium,2024,8,28,Online,0,0,479,1,Canceled
INN06240,55,Female,21,7,Premium,2023,12,29,Online,0,0,995,0,Not_Canceled
INN14150,39,Female,20,7,Basic,2024,6,28,Online,0,0,503,0,Canceled
INN17135,33,Female,13,5,Basic,2024,5,23,Online,0,0,397,2,Not_Canceled
INN16751,46,Male,26,6,Standard,2024,2,1,Online,0,0,845,1,Not_Canceled
INN30082,41,Male,24,10,Premium,2024,10,6,Online,0,0,208,1,Canceled
INN32146,45,Female,13,0,Premium,2024,3,16,Corporate,1,4,656,1,Not_Canceled
INN13161,29,Female,1,5,Premium,2023,10,29,Offline,0,0,772,0,Not_Canceled
INN10537,39,Female,24,0,Basic,2024,5,5,Online,0,0,897,0,Canceled
INN11533,48,Female,9,6,Premium,2023,9,18,Offline,0,0,796,0,Not_Canceled
INN33339,60,Male,13,4,Premium,2023,12,14,Online,0,0,472,0,Not_Canceled
INN15999,37,Male,29,5,Basic,2024,3,17,Online,0,0,741,0,Not_Canceled
INN29852,54,Female,17,2,Basic,2024,6,26,Online,0,0,853,1,Not_Canceled
INN00742,59,Male,3,6,Standard,2024,3,4,Online,0,0,548,0,Not_Canceled
INN18573,29,Male,30,4,Basic,2024,1,19,Offline,0,0,173,0,Not_Canceled
INN31351,34,Female,30,0,Basic,2024,2,28,Offline,0,0,518,0,Canceled
INN00104,48,Male,7,9,Standard,2023,10,31,Online,0,0,421,1,Not_Canceled
INN08651,43,Female,4,9,Basic,2024,3,24,Online,0,0,262,1,Not_Canceled
INN14840,51,Male,22,5,Basic,2024,1,15,Online,0,0,599,1,Not_Canceled
INN20396,20,Male,15,4,Premium,2024,6,22,Online,0,0,820,1,Not_Canceled
INN10513,54,Female,11,4,Premium,2024,7,28,Online,0,0,210,1,Canceled
INN15629,64,Female,26,9,Standard,2023,11,22,Offline,0,0,205,0,Not_Canceled
INN06746,30,Female,25,3,Premium,2024,4,12,Online,0,0,310,2,Not_Canceled
INN07559,39,Male,9,6,Basic,2024,7,23,Online,0,0,709,1,Not_Canceled
INN01423,63,Male,21,9,Basic,2024,8,10,Online,0,0,764,1,Not_Canceled
INN02580,60,Female,18,6,Basic,2024,2,25,Online,0,0,737,1,Canceled
INN24826,48,Female,16,0,Premium,2024,3,13,Offline,0,0,900,0,Not_Canceled
INN11799,47,Male,2,2,Basic,2024,12,29,Offline,0,0,727,0,Not_Canceled
INN18390,60,Female,25,0,Basic,2024,8,2,Online,0,0,663,1,Not_Canceled
INN26292,44,Male,24,10,Standard,2024,10,31,Online,0,0,285,1,Canceled
INN10563,25,Female,1,1,Basic,2024,11,1,Offline,0,0,638,0,Canceled
INN27808,57,Female,26,1,Premium,2024,9,27,Offline,0,0,627,0,Not_Canceled
INN23060,35,Male,23,6,Premium,2024,5,9,Online,0,0,260,0,Not_Canceled
INN19075,49,Male,4,6,Premium,2024,4,21,Offline,0,0,832,0,Not_Canceled
INN00292,64,Female,30,9,Basic,2024,8,22,Online,0,0,361,1,Canceled
INN22676,18,Female,5,10,Premium,2024,7,18,Online,0,0,520,2,Canceled
INN22270,47,Male,22,10,Basic,2024,8,2,Online,0,0,736,0,Not_Canceled
INN02086,33,Female,3,5,Premium,2024,11,14,Online,0,0,206,0,Not_Canceled
INN26826,58,Female,10,1,Basic,2024,5,6,Online,0,0,946,1,Not_Canceled
INN17715,45,Male,17,6,Standard,2024,9,25,Online,0,0,961,2,Not_Canceled
INN06454,30,Female,7,5,Standard,2024,3,8,Online,0,0,530,0,Not_Canceled
INN34477,33,Female,27,8,Premium,2023,11,11,Corporate,0,0,375,0,Not_Canceled
INN21002,36,Female,6,1,Standard,2024,9,22,Offline,0,0,874,0,Not_Canceled
INN22240,35,Female,13,4,Standard,2024,10,10,Offline,0,0,456,0,Canceled
INN13191,56,Female,1,0,Standard,2024,11,28,Online,0,0,633,2,Not_Canceled
INN31761,27,Male,29,5,Basic,2024,8,8,Online,0,0,207,0,Canceled
INN01766,43,Female,25,2,Premium,2023,11,6,Online,0,0,286,1,Not_Canceled
INN16948,49,Female,25,6,Standard,2023,7,18,Offline,0,0,194,0,Canceled
INN12493,42,Female,30,10,Standard,2024,6,24,Offline,0,0,176,0,Not_Canceled
INN32055,23,Male,6,6,Premium,2024,4,16,Online,0,0,730,1,Not_Canceled
INN17446,45,Male,2,5,Standard,2024,12,1,Online,0,0,391,2,Not_Canceled
INN04304,40,Female,22,3,Basic,2024,9,18,Online,0,0,455,0,Canceled
INN26546,21,Male,6,8,Standard,2024,9,8,Offline,0,0,299,0,Canceled
INN08869,19,Male,22,3,Premium,2024,4,27,Online,0,0,501,1,Not_Canceled
INN07977,51,Female,3,3,Standard,2024,10,13,Offline,0,0,905,0,Not_Canceled
INN11207,36,Female,30,1,Standard,2024,11,21,Offline,0,0,490,0,Not_Canceled
INN05879,26,Female,15,10,Standard,2023,10,8,Offline,0,0,654,0,Not_Canceled
INN20162,33,Female,25,3,Premium,2023,12,19,Offline,0,0,152,0,Not_Canceled
INN25109,43,Female,19,4,Premium,2023,10,13,Online,0,0,769,2,Not_Canceled
INN24629,45,Male,16,5,Standard,2023,10,6,Offline,1,0,333,0,Not_Canceled
INN25161,62,Male,21,10,Premium,2024,5,11,Offline,0,0,227,0,Not_Canceled
INN05895,64,Male,24,3,Standard,2024,11,29,Online,0,0,858,2,Not_Canceled
INN30614,64,Female,15,2,Premium,2024,4,13,Corporate,0,0,345,0,Not_Canceled
INN11324,51,Male,5,4,Basic,2024,7,20,Online,0,0,932,0,Not_Canceled
INN04105,57,Male,17,2,Standard,2024,12,31,Online,0,0,456,0,Canceled
INN20839,40,Female,19,8,Premium,2024,10,10,Online,0,0,944,0,Canceled
INN07002,23,Male,28,8,Standard,2023,12,30,Online,0,0,989,1,Not_Canceled
INN25273,39,Female,9,1,Basic,2024,8,31,Online,0,0,965,2,Not_Canceled
INN27449,34,Male,11,5,Premium,2023,10,15,Offline,0,0,762,0,Canceled
INN23459,60,Female,9,7,Premium,2023,10,16,Offline,0,0,862,0,Canceled
INN02798,47,Male,2,4,Basic,2024,4,25,Online,0,0,608,1,Not_Canceled
INN25059,37,Female,16,0,Standard,2024,9,15,Online,0,0,651,1,Not_Canceled
INN07431,56,Female,12,6,Premium,2024,3,20,Online,0,0,689,0,Canceled
INN28376,22,Female,6,10,Basic,2024,5,15,Offline,0,0,322,0,Not_Canceled
INN20114,21,Male,15,5,Standard,2024,11,4,Online,0,0,923,2,Not_Canceled
INN06309,24,Male,15,0,Premium,2024,6,3,Online,0,0,846,1,Not_Canceled
INN23207,48,Female,15,10,Standard,2024,5,13,Offline,0,0,795,0,Canceled
INN30531,29,Male,6,10,Premium,2024,8,24,Online,0,0,870,1,Not_Canceled
INN19950,51,Male,22,5,Standard,2024,5,5,Online,0,0,801,1,Not_Canceled
INN21440,35,Male,6,3,Standard,2024,2,14,Offline,0,0,503,0,Not_Canceled
INN02550,24,Female,26,4,Premium,2024,7,19,Online,0,0,444,1,Not_Canceled
INN33775,62,Male,19,7,Premium,2024,1,19,Offline,0,0,325,0,Not_Canceled
INN22238,36,Male,29,3,Basic,2024,7,6,Online,0,0,942,0,Not_Canceled
INN21630,53,Male,25,4,Premium,2024,8,3,Online,0,0,188,1,Canceled
INN28107,38,Female,24,9,Basic,2024,8,18,Offline,0,0,644,1,Canceled
INN02090,61,Female,20,4,Standard,2023,12,31,Online,0,0,189,1,Not_Canceled
INN04740,62,Male,26,2,Basic,2024,10,13,Offline,0,0,414,0,Not_Canceled
INN04287,56,Female,28,0,Premium,2024,9,21,Corporate,0,0,642,0,Canceled
INN33842,50,Male,22,6,Standard,2024,10,29,Online,0,0,479,0,Canceled
INN20661,57,Female,23,2,Basic,2024,3,8,Offline,0,0,777,0,Not_Canceled
INN26994,36,Female,2,0,Standard,2024,5,31,Online,0,0,962,0,Not_Canceled
INN30521,50,Female,15,8,Premium,2024,5,13,Online,0,0,629,1,Not_Canceled
INN22653,34,Male,9,6,Basic,2024,9,13,Offline,0,0,517,1,Canceled
INN04439,30,Female,4,6,Standard,2024,9,6,Online,0,0,326,0,Canceled
INN32476,47,Female,21,1,Premium,2023,10,8,Offline,0,0,975,0,Not_Canceled
INN35332,37,Female,9,6,Standard,2024,7,11,Online,0,0,918,1,Not_Canceled
INN04703,58,Female,6,3,Premium,2024,5,29,Online,0,0,704,1,Not_Canceled
INN01828,57,Male,2,9,Basic,2024,4,27,Online,0,0,386,0,Not_Canceled
INN05454,43,Male,25,5,Basic,2024,1,18,Corporate,1,1,327,0,Not_Canceled
INN08833,65,Male,28,6,Basic,2024,11,11,Online,0,0,168,1,Not_Canceled
INN25898,25,Female,16,4,Basic,2023,10,24,Online,0,0,116,1,Not_Canceled
INN21011,42,Male,27,10,Premium,2024,8,21,Online,0,0,514,0,Canceled
INN26641,41,Female,10,1,Premium,2024,11,25,Online,0,0,135,2,Not_Canceled
INN12807,24,Male,17,5,Standard,2024,2,4,Corporate,0,0,488,0,Not_Canceled
INN20357,57,Female,16,6,Premium,2024,10,10,Online,0,0,324,1,Canceled
INN32752,28,Female,24,6,Premium,2024,1,10,Online,0,0,371,1,Not_Canceled
INN31764,21,Female,4,3,Basic,2024,9,23,Online,0,0,803,1,Not_Canceled
INN12846,41,Male,26,2,Premium,2024,1,21,Online,0,0,886,1,Not_Canceled
INN10183,33,Female,24,5,Standard,2024,3,31,Online,0,0,598,0,Canceled
INN05928,28,Male,15,0,Basic,2024,7,29,Online,0,0,341,0,Not_Canceled
INN27804,23,Female,25,6,Basic,2024,4,10,Online,0,0,880,1,Not_Canceled
INN04679,55,Female,7,1,Basic,2024,7,5,Online,0,0,293,1,Not_Canceled
INN00189,51,Female,17,9,Standard,2024,8,19,Online,0,0,195,0,Canceled
INN16632,48,Female,25,1,Basic,2024,6,28,Online,0,0,419,0,Not_Canceled
INN18090,27,Female,2,1,Standard,2024,12,4,Online,0,0,702,1,Not_Canceled
INN30646,56,Male,8,9,Standard,2024,8,14,Online,0,0,916,0,Canceled
INN16808,57,Female,28,6,Premium,2024,6,10,Offline,0,0,658,1,Not_Canceled
INN12144,52,Female,12,7,Premium,2024,9,13,Online,0,0,865,2,Not_Canceled
INN29803,52,Male,8,8,Premium,2024,2,4,Corporate,0,0,515,0,Not_Canceled
INN24660,47,Male,26,1,Basic,2024,2,13,Online,0,0,579,1,Not_Canceled
INN16857,18,Female,2,10,Standard,2023,8,29,Offline,0,0,797,0,Not_Canceled
INN28018,47,Male,24,9,Basic,2024,4,12,Online,0,0,285,1,Not_Canceled
INN01203,23,Male,21,4,Premium,2024,6,28,Online,0,0,662,0,Canceled
INN15419,57,Male,21,10,Standard,2024,11,13,Online,0,0,949,1,Not_Canceled
INN32033,55,Male,13,9,Premium,2024,3,20,Online,0,0,101,0,Canceled
INN35286,43,Female,14,1,Basic,2024,4,19,Online,0,0,625,1,Not_Canceled
INN22253,58,Male,2,0,Premium,2024,5,9,Online,0,0,959,1,Not_Canceled
INN33162,44,Male,6,7,Standard,2024,5,17,Offline,0,0,169,0,Not_Canceled
INN11073,58,Female,21,9,Premium,2024,5,20,Offline,0,0,695,0,Not_Canceled
INN02259,62,Male,14,2,Premium,2024,10,24,Offline,0,0,471,0,Not_Canceled
INN24333,34,Female,23,3,Basic,2024,6,24,Offline,0,0,127,0,Not_Canceled
INN05649,47,Female,6,0,Basic,2023,12,1,Online,0,0,718,1,Canceled
INN09515,49,Male,29,8,Basic,2024,3,12,Offline,0,0,276,0,Not_Canceled
INN34872,54,Female,30,8,Premium,2023,9,14,Online,0,0,190,0,Canceled
INN18093,38,Female,12,6,Premium,2024,6,24,Offline,0,0,439,0,Not_Canceled
INN29518,32,Male,11,0,Premium,2024,7,21,Offline,0,0,517,0,Canceled
INN26660,59,Male,12,9,Basic,2024,9,24,Online,0,0,568,0,Not_Canceled
INN24157,38,Male,15,3,Premium,2024,8,5,Online,0,0,198,2,Not_Canceled
INN03309,37,Female,8,3,Basic,2024,8,5,Offline,0,0,401,0,Not_Canceled
INN29317,29,Male,29,10,Standard,2023,12,31,Online,0,0,685,2,Not_Canceled
INN08115,20,Female,21,10,Basic,2024,11,18,Online,0,0,450,2,Not_Canceled
INN14477,63,Female,5,3,Premium,2024,10,30,Online,0,0,653,1,Not_Canceled
INN34913,64,Male,28,1,Basic,2024,11,2,Online,0,0,198,1,Not_Canceled
INN03979,49,Female,16,5,Standard,2024,7,23,Online,0,0,345,0,Canceled
INN29989,35,Female,30,10,Standard,2024,10,16,Offline,0,0,410,0,Canceled
INN14468,64,Male,23,2,Premium,2024,5,2,Online,0,0,976,1,Canceled
INN10613,50,Female,24,4,Basic,2024,11,22,Online,0,0,551,1,Not_Canceled
INN14488,31,Female,22,8,Premium,2024,7,5,Online,0,0,708,0,Canceled
INN03864,32,Female,24,5,Basic,2024,4,19,Offline,0,0,945,0,Not_Canceled
INN14604,24,Female,1,9,Premium,2024,3,4,Online,0,0,741,2,Not_Canceled
INN17075,33,Male,6,1,Basic,2024,7,18,Offline,0,0,301,0,Not_Canceled
INN09812,57,Male,28,8,Basic,2024,12,29,Online,0,0,340,1,Not_Canceled
INN06741,64,Male,28,8,Basic,2024,5,22,Online,0,0,352,1,Not_Canceled
INN12233,30,Male,3,8,Premium,2024,9,19,Corporate,0,0,732,0,Not_Canceled
INN11694,34,Female,8,8,Basic,2023,10,29,Offline,0,0,134,0,Not_Canceled
INN13543,32,Female,7,7,Standard,2024,10,20,Corporate,0,4,561,1,Not_Canceled
INN22414,65,Male,28,1,Basic,2024,3,15,Online,0,0,105,1,Not_Canceled
INN04841,60,Male,27,10,Standard,2024,7,11,Online,0,0,155,0,Not_Canceled
INN27225,46,Female,24,10,Premium,2024,6,8,Offline,0,0,340,0,Not_Canceled
INN20178,29,Female,6,6,Standard,2024,6,6,Offline,0,0,896,1,Canceled
INN12660,64,Female,22,6,Premium,2024,12,24,Online,0,0,669,1,Not_Canceled
INN05165,24,Female,9,6,Standard,2024,3,24,Online,0,0,858,0,Canceled
INN02222,24,Male,29,0,Standard,2024,5,8,Online,0,0,342,1,Not_Canceled
INN06539,41,Female,29,5,Basic,2024,5,17,Corporate,0,0,751,0,Canceled
INN35290,28,Female,10,7,Standard,2024,12,2,Corporate,0,0,129,0,Not_Canceled
INN09000,37,Female,22,10,Premium,2024,5,19,Offline,0,0,746,0,Canceled
INN35262,20,Female,16,4,Premium,2024,12,15,Online,0,0,763,1,Not_Canceled
INN12574,44,Female,24,0,Basic,2023,10,18,Corporate,0,1,441,0,Not_Canceled
INN06535,57,Female,20,5,Premium,2024,11,25,Online,0,0,891,1,Canceled
INN14118,19,Male,4,5,Standard,2023,12,31,Offline,0,0,419,1,Not_Canceled
INN27569,19,Male,8,10,Standard,2024,5,18,Online,0,0,838,0,Canceled
INN18612,30,Female,24,1,Premium,2024,7,3,Online,0,0,284,2,Not_Canceled
INN02688,33,Female,12,7,Premium,2024,10,7,Offline,0,0,179,0,Not_Canceled
INN08705,61,Female,22,5,Premium,2024,6,6,Offline,0,0,297,0,Not_Canceled
INN18500,62,Female,4,1,Premium,2024,12,1,Online,0,0,325,1,Not_Canceled
INN02179,57,Male,15,3,Basic,2024,8,7,Online,0,0,815,1,Not_Canceled
INN25440,53,Female,20,7,Premium,2024,6,17,Online,0,0,548,2,Canceled
INN36016,34,Female,12,8,Basic,2024,7,28,Online,0,0,631,2,Not_Canceled
INN19374,49,Male,28,7,Standard,2024,2,20,Online,0,0,999,0,Canceled
INN35465,29,Female,8,6,Premium,2024,9,14,Offline,0,0,166,0,Not_Canceled
INN15050,46,Male,1,5,Standard,2023,12,31,Offline,0,0,650,0,Not_Canceled
INN31828,50,Female,21,5,Premium,2024,9,3,Online,0,0,264,1,Canceled
INN01609,41,Female,2,2,Standard,2024,4,16,Online,0,0,428,1,Not_Canceled
INN28321,31,Female,8,2,Standard,2024,7,20,Online,0,0,108,1,Not_Canceled
INN23262,22,Male,11,7,Standard,2024,6,26,Online,0,0,157,1,Not_Canceled
INN30410,51,Female,28,9,Standard,2024,6,15,Offline,0,0,638,1,Canceled
INN22246,64,Female,8,4,Basic,2024,11,25,Offline,0,0,806,0,Canceled
INN21898,28,Male,16,2,Basic,2024,2,14,Online,0,0,725,1,Canceled
INN08904,19,Male,18,7,Premium,2024,5,13,Online,0,0,305,1,Not_Canceled
INN23914,41,Female,14,5,Standard,2023,8,12,Online,0,0,618,3,Not_Canceled
INN34229,18,Male,6,8,Premium,2023,10,18,Online,0,0,962,1,Not_Canceled
INN05590,32,Female,25,8,Standard,2024,4,14,Online,0,0,1000,1,Canceled
INN30333,49,Female,30,8,Standard,2024,6,8,Offline,0,0,209,0,Not_Canceled
INN09987,55,Female,14,5,Standard,2024,4,29,Online,0,0,821,0,Canceled
INN06633,19,Male,17,8,Standard,2024,3,3,Online,0,0,449,0,Not_Canceled
INN28026,60,Female,4,3,Standard,2024,12,8,Offline,0,0,742,0,Not_Canceled
