arrival_month,Total_spend,no_of_special_requests,arrival_date,age,Usage_frequency,Support_calls,market_segment_type,type_plan,arrival_year,booking_status
5,939,0,12,26,15,9,4,0,2024,0
4,214,1,29,44,12,4,4,0,2024,1
6,464,1,20,52,16,4,4,0,2024,1
10,665,0,4,63,7,5,3,2,2024,1
12,583,1,7,44,23,2,3,0,2024,1
11,135,0,18,52,3,5,3,1,2024,0
12,650,0,17,34,5,1,3,1,2023,1
3,640,1,3,41,11,0,4,0,2024,1
10,787,0,1,40,29,10,4,1,2024,0
4,273,1,28,55,6,3,4,1,2024,1
1,989,0,30,49,11,5,1,0,2024,1
5,823,0,23,45,13,4,2,2,2024,1
9,339,0,22,45,30,2,3,1,2024,1
3,666,0,21,64,3,3,4,2,2024,0
12,905,1,6,19,24,8,4,2,2024,1
11,388,2,26,32,5,7,4,1,2024,1
8,796,0,1,63,17,8,3,0,2023,1
8,530,1,28,19,20,1,4,1,2023,0
5,477,1,29,38,26,0,4,0,2024,1
4,491,0,28,45,2,7,3,2,2024,1
11,323,2,9,18,9,5,4,1,2024,1
4,670,0,19,42,27,0,3,2,2024,0
11,369,0,16,20,12,2,3,0,2024,1
12,391,0,9,57,7,5,4,1,2024,1
9,851,0,4,53,17,9,4,2,2023,0
8,173,1,15,24,23,1,4,0,2023,0
3,677,0,24,42,5,4,3,0,2024,1
10,451,1,9,53,13,0,4,2,2024,0
6,190,0,20,51,25,6,4,0,2024,0
11,419,0,4,60,23,8,4,0,2024,0
9,647,2,17,19,2,5,4,2,2024,1
8,377,0,14,59,28,10,3,1,2023,1
11,485,2,10,21,29,2,4,2,2024,1
12,751,1,30,22,29,10,4,2,2024,0
11,355,0,8,59,25,9,2,2,2024,1
12,512,0,27,22,7,0,4,1,2023,1
6,985,0,24,23,5,2,3,1,2024,1
3,203,1,20,29,10,5,3,1,2024,1
4,224,0,20,23,30,5,3,0,2024,1
11,329,2,10,39,24,6,4,1,2024,1
5,493,0,7,43,16,6,4,0,2024,0
7,779,0,13,50,15,5,4,2,2023,0
10,556,0,12,61,3,5,0,1,2024,1
11,306,0,3,38,3,7,3,0,2024,0
4,585,0,8,53,28,0,4,1,2024,1
11,523,0,13,38,23,10,4,0,2024,0
11,868,0,1,26,10,10,4,0,2024,0
3,167,1,29,63,25,7,4,2,2024,1
10,472,1,13,60,22,2,4,1,2023,1
7,275,0,28,43,27,4,4,2,2024,1
9,166,0,11,32,17,4,3,1,2023,1
8,358,0,11,49,12,6,4,2,2023,1
7,625,1,4,24,29,7,4,1,2024,1
9,512,2,2,34,21,8,4,0,2024,1
11,325,0,1,31,25,5,3,2,2024,0
3,600,2,24,48,18,1,4,0,2024,1
4,561,0,6,23,24,10,3,2,2024,1
10,960,0,12,23,23,9,4,2,2024,1
10,799,0,11,62,23,9,3,2,2024,1
5,352,0,17,26,25,5,3,1,2024,1
1,358,0,14,18,2,0,4,1,2024,1
9,450,0,18,24,10,4,3,2,2023,1
2,572,1,22,57,19,3,4,1,2024,1
6,901,0,1,21,7,10,4,1,2024,0
9,996,0,6,43,28,0,2,0,2024,1
4,277,1,9,49,20,9,3,2,2024,1
10,379,0,1,65,29,0,4,0,2024,0
6,397,0,15,65,20,3,3,2,2024,0
10,944,0,11,32,22,7,4,1,2023,1
6,573,0,12,40,15,4,3,0,2024,0
12,273,2,20,18,14,10,4,0,2024,1
5,654,1,17,53,19,3,4,1,2024,1
10,847,0,12,50,19,0,4,0,2024,0
12,256,2,13,23,17,8,4,1,2024,1
6,891,2,1,56,21,3,4,2,2024,1
9,548,3,11,50,3,6,4,1,2024,1
5,210,0,8,20,26,6,3,1,2024,1
4,943,1,16,62,6,8,4,1,2024,1
10,917,1,31,49,13,9,4,0,2024,0
10,210,1,3,35,11,1,4,0,2024,1
6,581,1,20,48,13,2,4,0,2024,1
5,606,1,22,24,5,9,4,2,2024,0
11,552,0,10,54,16,3,4,2,2024,0
2,894,0,28,41,15,10,3,1,2024,0
9,424,1,19,56,5,10,4,2,2023,1
4,956,2,4,48,12,5,4,2,2024,1
8,281,0,14,28,17,9,4,0,2024,0
8,896,0,4,65,22,2,3,0,2024,1
7,340,2,14,19,9,10,4,2,2024,1
9,144,2,23,64,29,5,4,1,2024,1
12,529,1,4,48,7,10,3,1,2024,1
4,768,0,14,42,25,9,3,1,2024,1
5,730,0,19,22,7,1,4,2,2024,0
1,666,0,20,64,25,7,1,0,2024,1
10,601,1,1,50,18,4,4,0,2024,1
6,323,0,2,37,23,2,4,2,2024,0
12,664,0,30,54,16,6,3,1,2023,1
11,351,1,18,57,4,0,4,1,2024,1
9,502,1,30,25,7,1,4,1,2024,1
6,510,0,15,33,3,6,3,2,2024,1
8,519,2,14,54,19,3,4,1,2024,1
3,726,1,7,52,13,1,4,2,2024,1
10,792,0,13,38,9,0,4,0,2024,1
9,498,1,13,42,5,8,3,0,2024,0
6,967,0,23,58,22,10,4,0,2024,1
5,221,1,18,45,13,5,4,2,2024,1
5,783,1,13,31,8,0,3,2,2024,1
12,739,0,2,32,2,0,4,0,2024,0
9,603,1,7,38,12,4,4,0,2024,1
9,661,0,25,43,9,10,3,1,2023,1
10,353,0,2,53,17,7,3,2,2023,1
7,661,1,27,22,25,1,4,2,2024,0
9,878,1,30,62,14,9,4,1,2024,1
8,610,0,31,49,20,3,4,0,2024,0
6,535,0,15,48,5,10,3,1,2024,0
10,747,0,15,30,4,1,3,1,2023,1
7,335,0,17,29,29,10,4,1,2023,0
9,650,0,22,58,18,9,3,1,2024,1
8,945,1,16,26,24,1,4,2,2024,1
10,734,0,31,43,11,2,4,2,2023,1
5,413,0,13,22,17,0,3,2,2024,0
7,510,2,13,20,11,7,4,2,2024,1
4,987,0,30,31,22,5,3,0,2024,1
4,265,1,20,40,18,10,3,2,2024,1
5,254,0,18,60,25,1,4,1,2024,0
3,243,0,26,32,26,4,4,1,2024,1
5,764,0,4,35,6,4,3,0,2024,1
10,262,0,28,55,9,1,3,0,2024,1
3,922,0,17,52,25,7,3,2,2024,1
3,730,1,1,38,2,2,4,2,2024,1
3,198,2,31,41,24,0,2,2,2024,1
10,563,0,10,21,15,9,3,1,2023,1
7,790,2,29,21,25,1,4,2,2024,1
2,199,1,20,58,20,9,4,0,2024,1
11,310,0,3,31,5,10,4,2,2024,0
4,162,1,7,53,22,2,4,0,2024,1
7,453,1,29,18,12,6,4,2,2024,1
10,925,0,9,29,7,8,4,1,2024,0
4,763,1,10,61,9,2,4,2,2024,1
11,920,0,13,53,6,1,3,1,2023,1
4,338,1,3,62,19,10,4,0,2024,1
9,487,0,23,49,22,0,3,0,2023,0
2,510,1,9,59,26,1,4,2,2024,1
6,904,0,15,26,10,10,3,1,2024,0
5,896,0,21,39,16,6,3,2,2024,1
10,379,0,28,52,21,2,4,1,2024,0
6,391,1,30,37,2,7,4,1,2024,1
6,214,0,24,48,22,10,3,0,2024,1
10,496,0,21,39,11,1,2,0,2023,1
8,936,0,22,44,27,7,4,1,2023,1
8,648,0,29,30,7,9,3,2,2024,1
12,716,0,28,46,26,8,3,0,2024,1
3,319,0,26,29,26,2,3,0,2024,0
10,982,0,27,26,4,4,4,0,2024,0
10,860,0,2,32,1,1,4,0,2024,1
12,111,0,7,20,6,8,4,0,2024,1
8,521,1,4,41,28,1,4,1,2024,0
6,433,0,8,22,27,8,3,0,2024,1
8,629,1,16,28,1,9,4,0,2024,0
5,936,1,22,32,4,4,4,1,2024,1
3,222,0,20,31,13,8,3,2,2024,0
7,190,2,20,65,2,3,4,1,2024,1
9,763,1,22,45,4,9,4,0,2024,1
4,403,1,13,65,28,2,4,1,2024,0
12,902,0,27,28,26,10,4,0,2023,1
7,643,2,16,32,3,4,4,0,2024,1
9,598,1,2,48,19,10,3,2,2023,1
9,649,2,16,57,20,10,4,2,2024,1
7,959,1,7,28,20,6,4,0,2024,0
2,720,0,15,25,17,10,4,1,2024,1
5,346,1,9,56,14,3,4,0,2024,1
6,840,0,21,38,10,1,4,1,2024,0
5,787,0,29,28,10,3,3,0,2024,0
4,263,0,16,32,17,2,4,1,2024,0
10,686,0,13,54,9,2,3,2,2024,1
10,782,0,4,41,9,6,4,2,2024,0
3,185,1,20,38,30,3,2,1,2024,1
10,405,1,10,35,13,9,3,1,2024,0
9,940,1,4,50,26,9,3,2,2024,1
8,856,0,12,43,28,4,3,1,2024,1
11,230,0,24,27,15,3,3,2,2023,1
7,983,2,10,58,26,10,4,0,2024,1
11,793,0,3,41,5,3,3,1,2024,0
6,217,0,4,28,26,8,4,1,2024,0
4,844,1,30,53,4,0,4,1,2024,1
10,118,0,10,31,15,2,3,0,2023,0
9,722,0,30,59,20,8,3,2,2023,1
2,591,1,8,22,11,9,4,2,2024,1
9,494,2,9,26,28,2,4,2,2024,1
1,758,0,1,18,29,0,3,1,2024,1
8,816,1,6,24,30,6,3,0,2023,1
12,201,0,26,41,2,0,4,1,2024,1
6,823,1,26,62,16,10,4,0,2024,1
5,643,0,2,26,27,3,4,0,2024,1
1,842,1,5,22,8,1,4,1,2024,1
10,280,0,14,53,14,0,3,2,2024,1
10,116,0,16,18,19,1,4,0,2023,0
7,663,0,2,61,11,0,4,1,2024,0
10,216,0,2,55,1,9,3,2,2023,1
6,348,1,6,20,17,9,3,2,2024,0
6,863,1,14,60,4,9,4,0,2024,1
9,629,1,5,22,28,7,4,1,2024,0
5,707,0,9,57,3,6,3,2,2024,1
2,846,0,13,34,15,0,4,1,2024,0
7,862,4,8,54,13,5,4,2,2024,1
10,421,3,1,38,19,5,4,1,2023,1
10,188,1,23,25,11,6,3,1,2024,0
11,736,1,8,57,11,3,4,2,2023,1
8,969,2,17,22,3,5,4,2,2024,1
3,534,0,24,56,13,9,4,1,2024,0
5,611,0,13,56,11,1,4,0,2024,0
10,174,0,12,27,29,2,3,2,2024,0
10,735,0,30,25,14,4,3,2,2024,0
6,523,0,14,56,5,4,3,1,2024,1
4,344,0,18,18,24,4,4,0,2024,0
4,839,0,18,51,10,4,4,1,2024,1
10,971,0,30,34,22,10,4,1,2024,0
10,144,1,27,55,18,6,4,2,2024,0
7,853,1,1,52,25,6,3,2,2024,1
8,781,0,5,53,13,2,2,2,2023,1
8,378,2,20,24,3,4,4,1,2024,1
6,102,1,7,54,7,9,2,2,2024,1
4,145,1,26,42,29,7,4,1,2024,1
4,660,2,1,53,12,4,4,2,2024,1
1,533,1,14,40,18,7,3,1,2024,1
7,326,0,25,55,18,9,3,0,2023,0
7,203,0,1,28,10,2,3,2,2023,0
9,221,0,16,48,18,2,3,0,2024,0
6,922,1,26,29,1,6,4,1,2024,1
8,665,0,9,19,20,5,4,2,2024,1
9,478,0,19,35,4,4,2,2,2024,1
9,727,0,19,44,24,6,3,1,2024,0
7,539,1,13,61,7,5,3,2,2024,1
8,690,2,17,36,10,9,4,1,2024,0
6,691,1,16,36,20,4,3,2,2024,1
9,273,1,25,24,12,10,4,0,2024,1
11,205,1,27,58,20,2,4,1,2023,0
12,415,0,30,24,7,2,4,2,2024,1
9,828,0,30,29,12,7,3,1,2023,1
10,801,2,20,63,28,7,4,2,2024,0
12,677,1,27,65,18,6,4,1,2024,1
5,483,1,12,49,24,9,3,0,2024,1
6,673,0,19,49,11,8,3,1,2024,0
3,179,0,29,58,7,4,4,1,2024,0
9,334,0,15,47,23,0,3,0,2024,0
1,467,0,23,64,18,7,3,0,2024,1
8,323,2,7,53,17,7,4,1,2023,1
4,963,0,12,60,18,1,4,0,2024,0
6,167,0,2,48,15,3,4,0,2024,1
10,498,0,9,64,8,6,3,2,2024,1
9,994,0,30,26,21,8,3,1,2023,1
11,240,1,23,57,5,0,4,1,2024,0
8,495,0,12,54,20,10,3,1,2024,1
11,878,1,4,58,27,7,4,2,2024,0
7,858,0,10,58,29,8,4,0,2024,0
7,453,0,15,43,3,1,4,1,2024,0
12,484,1,24,23,26,5,4,1,2024,1
10,607,2,27,40,3,0,4,1,2024,0
4,829,1,30,37,25,4,4,1,2024,0
12,598,1,23,46,22,6,4,2,2024,0
8,479,1,28,59,18,10,4,1,2024,0
12,995,0,29,55,21,7,4,1,2023,1
6,503,0,28,39,20,7,4,0,2024,0
5,397,2,23,33,13,5,4,0,2024,1
2,845,1,1,46,26,6,4,2,2024,1
10,208,1,6,41,24,10,4,1,2024,0
3,656,1,16,45,13,0,2,1,2024,1
10,772,0,29,29,1,5,3,1,2023,1
5,897,0,5,39,24,0,4,0,2024,0
9,796,0,18,48,9,6,3,1,2023,1
12,472,0,14,60,13,4,4,1,2023,1
3,741,0,17,37,29,5,4,0,2024,1
6,853,1,26,54,17,2,4,0,2024,1
3,548,0,4,59,3,6,4,2,2024,1
1,173,0,19,29,30,4,3,0,2024,1
2,518,0,28,34,30,0,3,0,2024,0
10,421,1,31,48,7,9,4,2,2023,1
3,262,1,24,43,4,9,4,0,2024,1
1,599,1,15,51,22,5,4,0,2024,1
6,820,1,22,20,15,4,4,1,2024,1
7,210,1,28,54,11,4,4,1,2024,0
11,205,0,22,64,26,9,3,2,2023,1
4,310,2,12,30,25,3,4,1,2024,1
7,709,1,23,39,9,6,4,0,2024,1
8,764,1,10,63,21,9,4,0,2024,1
2,737,1,25,60,18,6,4,0,2024,0
3,900,0,13,48,16,0,3,1,2024,1
12,727,0,29,47,2,2,3,0,2024,1
8,663,1,2,60,25,0,4,0,2024,1
10,285,1,31,44,24,10,4,2,2024,0
11,638,0,1,25,1,1,3,0,2024,0
9,627,0,27,57,26,1,3,1,2024,1
5,260,0,9,35,23,6,4,1,2024,1
4,832,0,21,49,4,6,3,1,2024,1
8,361,1,22,64,30,9,4,0,2024,0
7,520,2,18,18,5,10,4,1,2024,0
8,736,0,2,47,22,10,4,0,2024,1
11,206,0,14,33,3,5,4,1,2024,1
5,946,1,6,58,10,1,4,0,2024,1
9,961,2,25,45,17,6,4,2,2024,1
3,530,0,8,30,7,5,4,2,2024,1
11,375,0,11,33,27,8,2,1,2023,1
9,874,0,22,36,6,1,3,2,2024,1
10,456,0,10,35,13,4,3,2,2024,0
11,633,2,28,56,1,0,4,2,2024,1
8,207,0,8,27,29,5,4,0,2024,0
11,286,1,6,43,25,2,4,1,2023,1
7,194,0,18,49,25,6,3,2,2023,0
6,176,0,24,42,30,10,3,2,2024,1
4,730,1,16,23,6,6,4,1,2024,1
12,391,2,1,45,2,5,4,2,2024,1
9,455,0,18,40,22,3,4,0,2024,0
9,299,0,8,21,6,8,3,2,2024,0
4,501,1,27,19,22,3,4,1,2024,1
10,905,0,13,51,3,3,3,2,2024,1
11,490,0,21,36,30,1,3,2,2024,1
10,654,0,8,26,15,10,3,2,2023,1
12,152,0,19,33,25,3,3,1,2023,1
10,769,2,13,43,19,4,4,1,2023,1
10,333,0,6,45,16,5,3,2,2023,1
5,227,0,11,62,21,10,3,1,2024,1
11,858,2,29,64,24,3,4,2,2024,1
4,345,0,13,64,15,2,2,1,2024,1
7,932,0,20,51,5,4,4,0,2024,1
12,456,0,31,57,17,2,4,2,2024,0
10,944,0,10,40,19,8,4,1,2024,0
12,989,1,30,23,28,8,4,2,2023,1
8,965,2,31,39,9,1,4,0,2024,1
10,762,0,15,34,11,5,3,1,2023,0
10,862,0,16,60,9,7,3,1,2023,0
4,608,1,25,47,2,4,4,0,2024,1
9,651,1,15,37,16,0,4,2,2024,1
3,689,0,20,56,12,6,4,1,2024,0
5,322,0,15,22,6,10,3,0,2024,1
11,923,2,4,21,15,5,4,2,2024,1
6,846,1,3,24,15,0,4,1,2024,1
5,795,0,13,48,15,10,3,2,2024,0
8,870,1,24,29,6,10,4,1,2024,1
5,801,1,5,51,22,5,4,2,2024,1
2,503,0,14,35,6,3,3,2,2024,1
7,444,1,19,24,26,4,4,1,2024,1
1,325,0,19,62,19,7,3,1,2024,1
7,942,0,6,36,29,3,4,0,2024,1
8,188,1,3,53,25,4,4,1,2024,0
8,644,1,18,38,24,9,3,0,2024,0
12,189,1,31,61,20,4,4,2,2023,1
10,414,0,13,62,26,2,3,0,2024,1
9,642,0,21,56,28,0,2,1,2024,0
10,479,0,29,50,22,6,4,2,2024,0
3,777,0,8,57,23,2,3,0,2024,1
5,962,0,31,36,2,0,4,2,2024,1
5,629,1,13,50,15,8,4,1,2024,1
9,517,1,13,34,9,6,3,0,2024,0
9,326,0,6,30,4,6,4,2,2024,0
10,975,0,8,47,21,1,3,1,2023,1
7,918,1,11,37,9,6,4,2,2024,1
5,704,1,29,58,6,3,4,1,2024,1
4,386,0,27,57,2,9,4,0,2024,1
1,327,0,18,43,25,5,2,0,2024,1
11,168,1,11,65,28,6,4,0,2024,1
10,116,1,24,25,16,4,4,0,2023,1
8,514,0,21,42,27,10,4,1,2024,0
11,135,2,25,41,10,1,4,1,2024,1
2,488,0,4,24,17,5,2,2,2024,1
10,324,1,10,57,16,6,4,1,2024,0
1,371,1,10,28,24,6,4,1,2024,1
9,803,1,23,21,4,3,4,0,2024,1
1,886,1,21,41,26,2,4,1,2024,1
3,598,0,31,33,24,5,4,2,2024,0
7,341,0,29,28,15,0,4,0,2024,1
4,880,1,10,23,25,6,4,0,2024,1
7,293,1,5,55,7,1,4,0,2024,1
8,195,0,19,51,17,9,4,2,2024,0
6,419,0,28,48,25,1,4,0,2024,1
12,702,1,4,27,2,1,4,2,2024,1
8,916,0,14,56,8,9,4,2,2024,0
6,658,1,10,57,28,6,3,1,2024,1
9,865,2,13,52,12,7,4,1,2024,1
2,515,0,4,52,8,8,2,1,2024,1
2,579,1,13,47,26,1,4,0,2024,1
8,797,0,29,18,2,10,3,2,2023,1
4,285,1,12,47,24,9,4,0,2024,1
6,662,0,28,23,21,4,4,1,2024,0
11,949,1,13,57,21,10,4,2,2024,1
3,101,0,20,55,13,9,4,1,2024,0
4,625,1,19,43,14,1,4,0,2024,1
5,959,1,9,58,2,0,4,1,2024,1
5,169,0,17,44,6,7,3,2,2024,1
5,695,0,20,58,21,9,3,1,2024,1
10,471,0,24,62,14,2,3,1,2024,1
6,127,0,24,34,23,3,3,0,2024,1
12,718,1,1,47,6,0,4,0,2023,0
3,276,0,12,49,29,8,3,0,2024,1
9,190,0,14,54,30,8,4,1,2023,0
6,439,0,24,38,12,6,3,1,2024,1
7,517,0,21,32,11,0,3,1,2024,0
9,568,0,24,59,12,9,4,0,2024,1
8,198,2,5,38,15,3,4,1,2024,1
8,401,0,5,37,8,3,3,0,2024,1
12,685,2,31,29,29,10,4,2,2023,1
11,450,2,18,20,21,10,4,0,2024,1
10,653,1,30,63,5,3,4,1,2024,1
11,198,1,2,64,28,1,4,0,2024,1
7,345,0,23,49,16,5,4,2,2024,0
10,410,0,16,35,30,10,3,2,2024,0
5,976,1,2,64,23,2,4,1,2024,0
11,551,1,22,50,24,4,4,0,2024,1
7,708,0,5,31,22,8,4,1,2024,0
4,945,0,19,32,24,5,3,0,2024,1
3,741,2,4,24,1,9,4,1,2024,1
7,301,0,18,33,6,1,3,0,2024,1
12,340,1,29,57,28,8,4,0,2024,1
5,352,1,22,64,28,8,4,0,2024,1
9,732,0,19,30,3,8,2,1,2024,1
10,134,0,29,34,8,8,3,0,2023,1
10,561,1,20,32,7,7,2,2,2024,1
3,105,1,15,65,28,1,4,0,2024,1
7,155,0,11,60,27,10,4,2,2024,1
6,340,0,8,46,24,10,3,1,2024,1
6,896,1,6,29,6,6,3,2,2024,0
12,669,1,24,64,22,6,4,1,2024,1
3,858,0,24,24,9,6,4,2,2024,0
5,342,1,8,24,29,0,4,2,2024,1
5,751,0,17,41,29,5,2,0,2024,0
12,129,0,2,28,10,7,2,2,2024,1
5,746,0,19,37,22,10,3,1,2024,0
12,763,1,15,20,16,4,4,1,2024,1
10,441,0,18,44,24,0,2,0,2023,1
11,891,1,25,57,20,5,4,1,2024,0
12,419,1,31,19,4,5,3,2,2023,1
5,838,0,18,19,8,10,4,2,2024,0
7,284,2,3,30,24,1,4,1,2024,1
10,179,0,7,33,12,7,3,1,2024,1
6,297,0,6,61,22,5,3,1,2024,1
12,325,1,1,62,4,1,4,1,2024,1
8,815,1,7,57,15,3,4,0,2024,1
6,548,2,17,53,20,7,4,1,2024,0
7,631,2,28,34,12,8,4,0,2024,1
2,999,0,20,49,28,7,4,2,2024,0
9,166,0,14,29,8,6,3,1,2024,1
12,650,0,31,46,1,5,3,2,2023,1
9,264,1,3,50,21,5,4,1,2024,0
4,428,1,16,41,2,2,4,2,2024,1
7,108,1,20,31,8,2,4,2,2024,1
6,157,1,26,22,11,7,4,2,2024,1
6,638,1,15,51,28,9,3,2,2024,0
11,806,0,25,64,8,4,3,0,2024,0
2,725,1,14,28,16,2,4,0,2024,0
5,305,1,13,19,18,7,4,1,2024,1
8,618,3,12,41,14,5,4,2,2023,1
10,962,1,18,18,6,8,4,1,2023,1
4,1000,1,14,32,25,8,4,2,2024,0
6,209,0,8,49,30,8,3,2,2024,1
4,821,0,29,55,14,5,4,2,2024,0
3,449,0,3,19,17,8,4,2,2024,1
12,742,0,8,60,4,3,3,2,2024,1
4,509,0,22,31,5,2,4,1,2024,0
5,142,0,18,37,23,4,2,1,2024,1
8,710,0,13,36,7,6,3,2,2024,1
9,736,1,15,54,1,0,4,2,2024,1
5,571,0,3,39,10,1,4,2,2024,0
3,564,1,12,55,10,10,4,0,2024,1
10,415,0,15,43,15,3,4,2,2024,0
5,984,1,22,60,4,2,4,2,2024,1
9,166,0,3,50,7,9,4,2,2023,1
9,479,1,8,27,6,10,3,1,2023,1
9,921,1,25,33,9,5,4,2,2024,1
6,298,1,26,36,25,1,4,2,2024,1
9,549,0,30,31,16,9,3,2,2023,1
8,812,0,28,58,4,2,4,0,2024,1
7,924,2,11,25,27,0,4,2,2024,1
9,117,0,19,55,30,0,2,0,2024,1
12,568,3,13,24,11,6,4,0,2024,1
12,937,0,19,35,29,6,4,2,2024,1
5,930,2,6,29,19,10,4,0,2024,0
4,736,2,26,43,1,3,4,1,2024,1
5,594,1,12,59,27,4,3,2,2024,1
4,975,0,16,45,25,5,4,0,2024,0
4,153,2,24,38,25,10,4,2,2024,1
10,655,2,19,19,24,3,4,2,2023,1
4,635,0,19,55,6,0,3,0,2024,0
7,793,2,8,48,13,9,4,1,2024,1
2,172,0,29,18,25,4,1,2,2024,1
3,360,2,10,39,11,4,4,0,2024,1
2,405,0,3,24,23,3,2,0,2024,1
6,281,0,3,32,23,1,3,1,2024,1
12,928,0,25,41,1,7,4,2,2023,1
12,553,0,2,53,7,0,4,0,2024,1
1,879,0,6,48,17,1,4,1,2024,1
5,585,0,19,59,7,8,3,0,2024,1
6,370,1,17,51,14,2,3,0,2024,1
5,270,1,17,36,18,0,3,2,2024,0
12,755,1,30,47,29,5,4,2,2023,1
10,160,1,1,41,15,6,4,0,2024,0
2,695,1,5,55,11,7,4,2,2024,1
9,590,1,21,64,13,2,3,2,2024,0
2,321,0,28,55,27,8,3,1,2024,0
5,470,0,29,54,14,4,4,2,2024,0
7,814,1,18,19,28,2,4,1,2024,0
10,970,0,4,36,13,5,4,1,2024,0
6,979,1,6,47,22,5,3,1,2024,0
12,932,2,16,59,27,3,4,1,2024,1
10,615,1,19,34,15,1,4,0,2023,1
12,234,0,7,25,18,3,4,1,2024,0
10,822,1,21,48,24,4,4,2,2024,1
6,819,1,21,61,24,3,4,0,2024,1
4,340,1,1,34,24,6,4,1,2024,1
11,308,0,1,36,2,8,2,2,2023,1
3,180,1,17,18,14,7,4,2,2024,1
10,811,0,16,50,23,7,3,2,2024,1
9,464,2,1,59,9,5,4,0,2024,1
10,953,1,31,29,14,5,3,1,2023,1
10,690,0,14,42,3,8,3,0,2024,0
9,698,0,26,39,7,4,4,0,2024,1
12,869,0,15,44,18,5,4,2,2024,1
9,944,0,8,53,8,10,4,0,2024,0
6,831,0,28,22,24,8,4,1,2024,0
7,187,1,19,55,2,2,4,2,2024,1
4,757,2,16,33,27,7,4,0,2024,1
9,156,1,20,53,8,1,4,0,2024,0
6,207,1,20,51,11,0,4,1,2024,0
1,726,0,30,19,15,5,1,2,2024,1
10,373,2,31,62,24,9,4,2,2023,1
8,902,1,16,33,6,10,4,1,2024,1
1,585,0,19,35,9,7,2,1,2024,1
12,734,1,23,31,20,0,4,1,2024,1
8,335,0,14,63,12,10,3,1,2023,1
9,371,0,21,28,5,0,3,2,2023,1
6,488,1,3,57,25,10,4,1,2024,1
4,832,0,22,21,23,3,3,0,2024,1
4,839,0,28,64,3,4,4,2,2024,1
8,221,1,30,47,19,6,4,2,2024,0
6,876,0,26,48,27,9,4,0,2024,0
12,801,0,9,45,22,4,1,1,2023,1
11,261,2,16,34,27,6,4,0,2024,1
5,380,2,10,26,10,9,3,2,2024,1
12,250,0,6,50,14,9,4,1,2024,1
10,539,1,6,47,8,7,3,0,2024,1
3,240,0,4,19,10,8,4,1,2024,1
3,749,0,31,62,18,1,2,0,2024,1
1,731,3,27,26,5,5,1,0,2024,1
12,475,0,2,20,22,10,3,1,2023,1
5,928,0,19,54,2,6,2,1,2024,1
7,315,0,22,60,19,9,4,0,2024,0
10,685,1,28,29,11,10,4,0,2024,0
5,209,0,19,23,18,10,4,2,2024,1
12,424,0,30,23,6,6,3,1,2023,1
6,679,2,10,39,21,4,4,1,2024,1
6,566,0,3,38,21,7,3,1,2024,1
8,538,0,3,45,19,0,4,1,2024,0
4,549,0,6,32,29,10,4,1,2024,0
6,112,0,13,37,30,1,3,0,2024,1
6,123,2,10,29,20,0,4,1,2024,1
8,755,0,24,31,5,5,3,1,2024,0
12,523,0,4,56,26,1,3,2,2023,1
12,135,0,19,59,6,8,4,0,2024,1
5,438,1,31,35,15,4,4,2,2024,1
5,151,0,2,57,23,2,4,1,2024,1
7,394,1,29,44,8,2,4,1,2024,0
2,508,2,9,52,23,2,4,0,2024,1
7,432,0,11,55,22,10,4,0,2024,1
10,334,2,20,60,8,6,4,1,2024,1
6,611,1,16,44,17,10,4,0,2024,1
4,955,1,2,41,14,7,4,2,2024,1
10,134,0,11,45,1,8,0,2,2024,1
4,966,1,8,26,27,9,4,1,2024,1
2,981,1,14,19,25,6,4,2,2024,1
5,396,0,17,59,24,1,2,2,2024,1
3,169,1,31,48,3,7,4,2,2024,1
10,138,1,2,32,17,7,4,0,2024,1
7,975,0,21,52,7,4,3,1,2024,0
10,775,1,1,35,26,9,4,2,2023,1
8,550,1,12,35,28,6,4,2,2023,1
10,896,1,6,35,13,3,4,0,2024,0
11,996,2,23,58,13,6,4,1,2024,1
8,625,1,2,42,10,5,3,1,2024,1
10,110,0,16,28,21,4,3,1,2024,0
9,418,1,5,57,28,9,4,0,2024,1
11,985,1,13,30,26,4,2,2,2024,1
4,125,1,23,54,2,4,4,0,2024,1
10,832,0,16,41,19,6,4,0,2023,0
3,602,1,2,48,4,6,4,2,2024,1
8,795,0,20,41,13,0,4,2,2023,1
2,351,0,26,37,10,9,4,2,2024,1
6,255,1,27,53,18,8,4,1,2024,1
10,293,0,2,64,17,10,3,2,2023,1
2,878,0,19,46,27,9,2,1,2024,1
10,953,2,30,48,5,3,4,2,2024,1
2,320,0,12,21,23,10,4,0,2024,0
12,898,0,29,39,1,4,4,0,2024,0
9,565,0,18,44,29,2,3,0,2023,1
11,266,1,11,37,5,4,4,1,2024,1
11,753,3,28,34,26,1,4,0,2024,1
9,112,2,3,61,28,10,4,0,2024,1
9,768,1,27,51,2,10,4,0,2024,1
6,941,0,30,30,13,4,4,1,2024,0
2,492,0,19,35,8,8,3,0,2024,1
5,174,1,31,18,4,6,4,1,2024,1
12,167,0,30,52,1,2,3,2,2023,1
11,389,1,18,25,22,0,4,0,2024,1
11,822,0,14,19,30,5,3,1,2024,1
3,301,0,24,36,5,3,4,1,2024,0
2,231,0,12,37,16,2,4,1,2024,1
9,627,1,19,48,19,2,2,2,2024,1
10,987,1,2,29,14,7,4,1,2024,0
